"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT21"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-15","9.62",,"0.00","0.0","0.0","84","98","68","  130","  140","30.0","35.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-16","9.62",,"0.02","0.0","0.0","83","95","71","  150","  150","23.9","32.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-17","5.59",,"0.00","0.0","0.0","82","94","69","   90","   80","18.1","32.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-18","10.51",,"0.03","0.0","0.0","82","94","75","  120","  110","23.9","33.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-19","8.05",,"0.22","0.0","0.0","77","82","74","   70","   70","18.1","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-20","6.71",,"0.23","0.0","0.0","78","82","75","  110","   90","14.1","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-21","5.37",,"0.00","0.0","0.0","81","94","74","  190","  150","14.1","18.1","    1","    1",,,,,,"    1",,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-22","10.29",,"0.00","0.0","0.0","85","99","76","  180","  190","19.9","25.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-23","13.87",,"0.00","0.0","0.0","87","99","74","  140","  150","23.0","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-24","15.21",,"0.00","0.0","0.0","87","99","77","  180","  180","25.1","33.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-25","12.97",,"0.01","0.0","0.0","85","95","77","  150","  150","21.9","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-26","11.63",,"0.00","0.0","0.0","86","98","77","  180","  180","19.9","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-27","11.63",,"0.00","0.0","0.0","86","99","75","  190","  200","19.9","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-28","11.41",,"0.00","0.0","0.0","86","99","74","  190","  160","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-29","14.76",,"0.00","0.0","0.0","87","99","76","  140","  150","23.0","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-06-30","14.09",,"0.00","0.0","0.0","87","100","77","  160","  160","25.9","33.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-01","12.30",,"0.00","0.0","0.0","87","103","76","  140","  130","21.0","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-02","9.62",,"0.00","0.0","0.0","87","101","73","  150","  130","16.1","23.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-03","8.05",,"0.00","0.0","0.0","87","102","74","  190","  190","16.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-04","6.49",,"0.63","0.0","0.0","83","98","72","  350","  350","42.9","53.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-05","6.93",,"0.00","0.0","0.0","78","93","71","   60","   70","16.1","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-06","7.16",,"0.21","0.0","0.0","84","96","73","   70","   30","17.0","23.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-07","5.82",,"0.00","0.0","0.0","82","94","72","   40","   40","32.0","38.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-08","5.37",,"0.00","0.0","0.0","80","95","71","  150","  150","21.9","27.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-09","3.36",,"0.42","0.0","0.0","78","85","71","  230","  230","13.0","16.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-10","5.59",,"0.00","0.0","0.0","79","95","70","  190","  240","14.1","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-11","5.82",,"0.00","0.0","0.0","84","96","72","  210","  180","14.1","18.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-12","8.05",,"0.00","0.0","0.0","84","97","73","  170","  220","15.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-13","9.62",,"0.00","0.0","0.0","85","96","74","  150","  150","18.1","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-14","10.07",,"0.00","0.0","0.0","85","98","74","  180","  210","21.0","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-15","10.29",,"0.00","0.0","0.0","86","98","75","  190","  180","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-16","9.62",,"0.00","0.0","0.0","85","99","74","  180","  180","18.1","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-17","8.28",,"0.00","0.0","0.0","85","100","73","  180","  190","17.0","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-18","9.62",,"0.00","0.0","0.0","87","102","74","  180","  180","19.9","25.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-19","9.84",,"0.00","0.0","0.0","88","104","76","  180","  180","17.0","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-20","9.62",,"0.00","0.0","0.0","88","104","75","  210","  210","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-21","8.95",,"0.00","0.0","0.0","87","103","69","  180","  190","17.0","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-22","7.83",,"0.00","0.0","0.0","89","105","75","  190","  200","16.1","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-23","6.04",,"0.00","0.0","0.0","91","109","75","  210","  230","13.0","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-24","8.28",,"0.00","0.0","0.0","92","102","78","   80","   70","19.9","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-25","3.80",,"0.00","0.0","0.0","88","101","74","  150","  110","12.1","15.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-26","4.92",,"0.00","0.0","0.0","87","100","70","  110","   40","15.0","21.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-27","6.71",,"0.00","0.0","0.0","87","102","68","  100","   90","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-28","6.93",,"0.00","0.0","0.0","86","101","67","  190","  180","15.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-29","7.83",,"0.00","0.0","0.0","88","102","74","  180","  190","15.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-30","7.38",,"0.00","0.0","0.0","89","101","77","   40","   40","15.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-07-31","6.71",,"0.00","0.0","0.0","88","98","76","   70","   70","18.1","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-01","6.04",,"0.00","0.0","0.0","84","99","69","   10","   20","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-02","4.70",,"0.00","0.0","0.0","81","99","62","   10","   20","14.1","19.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-03","6.49",,"0.00","0.0","0.0","85","98","67","  130","  120","17.0","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-04","8.05",,"0.00","0.0","0.0","83","99","66","  140","  140","25.1","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-05","9.17",,"0.00","0.0","0.0","85","98","71","  160","  160","23.9","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-06","6.04",,"0.00","0.0","0.0","83","96","69","  150","  150","19.9","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-07","8.95",,"0.00","0.0","0.0","85","99","73","  150","  150","18.1","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-08","10.07",,"0.00","0.0","0.0","87","101","78","  190","  150","23.9","35.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-09","7.61",,"0.00","0.0","0.0","86","100","70","  170","  180","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-10","7.83",,"0.00","0.0","0.0","86","98","75","  190","  150","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-11","3.58",,"0.00","0.0","0.0","85","97","76","  110","  100","21.9","28.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-12","6.04",,"0.61","0.0","0.0","80","92","74","  210","  200","28.0","35.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-13","13.42",,"0.00","0.0","0.0","84","98","76","  180","  190","23.9","38.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-14","10.96",,"0.00","0.0","0.0","85","98","74","  180","  170","21.9","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-15","9.62",,"0.00","0.0","0.0","86","100","74","  180","  180","18.1","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-16","10.96",,"0.00","0.0","0.0","88","101","77","  160","  170","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-17","8.05",,"0.00","0.0","0.0","87","103","72","  180","  200","19.9","23.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-18","8.95",,"0.00","0.0","0.0","88","103","76","  180","  180","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-19","10.51",,"0.00","0.0","0.0","88","102","76","  150","  180","21.9","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-20","7.61",,"0.23","0.0","0.0","89","102","78","  200","  180","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-21","5.59",,"0.00","0.0","0.0","89","103","76","   50","   70","14.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-22","5.82",,"0.00","0.0","0.0","89","103","78","  200","  200","14.1","17.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-23","7.38",,"0.00","0.0","0.0","89","102","73","  170","  170","16.1","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-24","9.17",,"0.00","0.0","0.0","89","102","73","  170","  170","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-25","9.17",,"0.00","0.0","0.0","88","101","76","  130","  130","21.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-26","8.95",,"0.00","0.0","0.0","88","101","75","  140","  140","23.9","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-27","10.29",,"0.00","0.0","0.0","88","101","75","  150","  180","21.0","25.9",,,,,,,,"    1",,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-28","11.86",,"0.00","0.0","0.0","89","102","78","  180","  170","23.0","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-29","8.72",,"0.00","0.0","0.0","88","102","75","  110","  110","33.1","46.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-30","5.59",,"0.00","0.0","0.0","85","99","73","  160","  120","16.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-08-31","5.37",,"0.00","0.0","0.0","84","100","68","  130","  130","21.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-01","5.82",,"0.00","0.0","0.0","85","100","72","  150","   80","21.9","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-02","6.93",,"0.00","0.0","0.0","86","100","74","   90","   80","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-03","6.26",,"0.78","0.0","0.0","82","96","75","   70","   70","21.0","23.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-04","5.59",,"0.07","0.0","0.0","80","93","76","  100","  100","17.0","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-05","4.03",,"0.00","0.0","0.0","82","95","74","  140","  140","25.9","32.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-06","5.82",,"0.03","0.0","0.0","82","95","75","  130","  130","28.0","35.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-07","2.91",,"0.34","0.0","0.0","80","89","76","  120","  120","17.0","21.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-08","5.37",,"0.00","0.0","0.0","81","94","74","   20","  320","18.1","23.0",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-09","7.16",,"2.08","0.0","0.0","76","79","74","   10","   10","13.0","16.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-10","8.50",,"0.13","0.0","0.0","75","77","72","  360","   30","14.1","18.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-11","6.71",,"0.29","0.0","0.0","76","86","72","  360","   70","16.1","19.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-12","5.59",,"0.28","0.0","0.0","79","87","75","   40","   40","25.9","30.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-13","8.72",,"0.00","0.0","0.0","80","92","73","  100","  110","23.9","30.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-14","8.28",,"0.41","0.0","0.0","78","86","73","  120","  120","19.9","25.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-15","8.50",,"0.10","0.0","0.0","78","86","74","  110","   80","19.9","29.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-16","4.03",,"0.12","0.0","0.0","78","90","71","  180","  180","29.1","36.0","    1","    1",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-17","3.58",,"0.00","0.0","0.0","80","93","70","  200","  200","10.1","13.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-18","4.70",,"0.00","0.0","0.0","82","93","73","  180","  150","14.1","17.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-19","4.92",,"0.00","0.0","0.0","81","93","70","  150","  170","13.0","18.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-20","5.82",,"0.27","0.0","0.0","80","91","75","  150","  150","32.0","38.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-21","7.38",,"0.17","0.0","0.0","81","90","77","  180","  170","19.9","25.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-22","8.50",,"0.47","0.0","0.0","78","80","71","  220","  220","17.0","23.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-23","3.36",,"0.00","0.0","0.0","72","80","66","  320","  320","10.1","14.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-24","3.13",,"0.00","0.0","0.0","77","90","71","  160","  170","10.1","13.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-25","7.16",,"0.00","0.0","0.0","82","94","74","  190","  200","17.0","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-26","8.72",,"0.05","0.0","0.0","81","90","69","   10","   10","25.1","28.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-27","7.61",,"0.00","0.0","0.0","71","80","62","  350","  350","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-28","3.80",,"0.00","0.0","0.0","70","85","60","  140","  140","14.1","18.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-29","4.70",,"0.00","0.0","0.0","76","81","69","   90","  100","21.0","25.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-09-30","3.58",,"0.00","0.0","0.0","75","87","67","  150","  130","25.1","32.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-01","3.36",,"0.07","0.0","0.0","75","87","66","  150","  150","17.0","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-02","4.70",,"0.00","0.0","0.0","78","89","68","  110","  110","14.1","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-03","7.61",,"0.00","0.0","0.0","80","91","72","  150","  140","16.1","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-04","6.71",,"0.00","0.0","0.0","80","91","69","  160","  150","14.1","18.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-05","8.95",,"0.00","0.0","0.0","81","92","74","  150","  170","17.0","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-06","7.16",,"0.48","0.0","0.0","80","87","73","  140","  180","17.0","21.9","    1","    1","    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-07","8.05",,"0.01","0.0","0.0","79","89","70","  140","  130","25.9","32.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-08","5.37",,"0.53","0.0","0.0","77","85","72","  170","  180","23.0","30.0","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-09","5.82",,"0.47","0.0","0.0","76","82","68","  250","  250","23.0","31.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-10","6.49",,"0.00","0.0","0.0","71","79","61","  350","  350","18.1","21.9","    1","    1",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-11","7.38",,"0.00","0.0","0.0","67","76","60","   30","   30","18.1","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-12","5.82",,"0.00","0.0","0.0","72","86","59","  190","  170","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-13","11.63",,"0.08","0.0","0.0","80","91","70","  200","  180","25.9","35.1","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-14","7.83",,"0.06","0.0","0.0","78","91","68","  170","  190","19.9","23.9","    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-15","18.79",,"2.25","0.0","0.0","59","76","45","  350","   10","28.0","35.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-16","13.20",,"0.64","0.0","0.0","49","53","48","   10","  350","21.0","23.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-17","12.75",,"0.05","0.0","0.0","54","60","51","   20","   30","23.0","27.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-18","10.51",,"0.05","0.0","0.0","57","62","55","   10","   20","17.0","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-19","6.93",,"1.11","0.0","0.0","62","66","60","  350","  340","13.0","14.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-20","10.96",,"0.00","0.0","0.0","65","68","60","   10","   20","21.0","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-21","9.62",,"0.00","0.0","0.0","65","74","55","   40","   20","18.1","21.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-22","4.25",,"0.02","0.0","0.0","60","66","55","   10","   40","10.1","13.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-23","6.04",,"0.35","0.0","0.0","59","68","53","   40","   50","14.1","17.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-24","6.49",,"0.46","0.0","0.0","60","63","58","   30","   20","12.1","16.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-25","5.59",,"0.00","0.0","0.0","62","69","50","  340","  320","16.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-26","3.80",,"0.00","0.0","0.0","62","80","49","   10","   10","14.1","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-27","5.37",,"0.00","0.0","0.0","66","86","49","  200","  230","14.1","17.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-28","5.59",,"0.00","0.0","0.0","68","84","52","  190","  190","17.0","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2018-10-29","7.16",,"0.00","0.0","0.0","67","85","54","  200","  200","18.1","25.1","    1","    1",,,,,,,,,,,,
